,index,MEASDATE,ENGINETEMP,ENGINETEMP,ACURR,LOADFACTOR,PUMPINTAKEPRESSURE,LINEPRESSURE,WELLHEADPRESSURE,ANNULUSPRESSURE,WORKINGFREQ,FLOWRATE,VFM,ERROR
3158,3158,2021-11-20 23:00:02,0.0,0.0,26.1,100.0,0.0,13.940000999999999,16.369999999999997,14.62,50.799999,67.970001,69.4483,-1.4783022226562537
3159,3159,2021-11-21 00:00:02,0.0,0.0,26.200001,100.0,0.0,13.839999,16.25,14.719999999999999,50.900002,67.970001,69.68988,-1.7198793710937537
3160,3160,2021-11-21 01:00:02,0.0,0.0,25.799999,98.0,0.0,13.3,15.89,14.73,50.900002,67.970001,69.43559,-1.4655916513671912
3161,3161,2021-11-21 02:00:02,0.0,0.0,25.9,99.0,0.0,13.580000000000002,15.98,14.780000000000001,51.0,67.970001,69.66184,-1.69184134619141
3162,3162,2021-11-21 03:00:01,0.0,0.0,26.0,99.0,0.0,12.809999999999999,14.910001,14.77,51.0,67.970001,70.38034,-2.4103395761718787
3163,3163,2021-11-21 04:00:03,0.0,0.0,25.9,99.0,0.0,12.329999999999998,15.140001000000002,14.7,51.0,74.879997,70.41891,4.461089834472659
3164,3164,2021-11-21 05:00:01,0.0,0.0,26.200001,100.0,0.0,12.14,14.280000000000001,14.59,51.0,74.879997,71.09015,3.789848074218753
3165,3165,2021-11-21 06:00:01,0.0,0.0,25.200001,96.0,0.0,11.840000000000002,13.99,14.5,51.0,74.879997,70.00339,4.876609548828128
3166,3166,2021-11-21 07:00:02,0.0,0.0,25.799999,98.0,0.0,11.65,15.119999999999997,14.39,51.0,74.879997,70.28746,4.5925366728515655
3167,3167,2021-11-21 08:00:02,0.0,0.0,26.1,99.0,0.0,11.33,13.51,14.269999999999998,51.0,74.879997,71.27695,3.603049978515628
3168,3168,2021-11-21 09:00:02,0.0,0.0,25.9,98.0,0.0,11.160001,13.759999999999998,14.13,51.0,74.879997,70.890076,3.989921316406253
3169,3169,2021-11-21 10:00:02,0.0,0.0,25.799999,98.0,0.0,12.549999999999999,16.93,14.059999999999999,51.0,74.879997,69.13229,5.747703298828128
3170,3170,2021-11-21 11:00:02,0.0,0.0,26.0,99.0,0.0,13.459999999999999,15.85,14.119999,50.799999,74.879997,69.335175,5.544822439453128
3171,3171,2021-11-21 12:00:01,0.0,0.0,25.9,99.0,0.0,13.34,15.26,14.26,51.0,72.58000200000001,69.78438,2.795623948242195
3172,3172,2021-11-21 13:00:01,0.0,0.0,26.299999,100.0,0.0,13.85,15.880001,14.349999,51.0,72.58000200000001,69.769196,2.8108064433593825
3173,3173,2021-11-21 14:00:02,0.0,0.0,25.700001,98.0,0.0,13.769999999999998,15.540000000000001,14.43,50.599998,72.58000200000001,68.97044,3.60955827441407
3174,3174,2021-11-21 15:00:02,0.0,0.0,26.700001,98.0,0.0,13.789999,15.89,14.52,51.0,72.58000200000001,69.53883,3.041168381835945
3175,3175,2021-11-21 16:00:02,0.0,0.0,26.200001,100.0,0.0,13.380001,15.11,14.569999999999999,50.799999,72.58000200000001,70.135796,2.4442064067382887
3176,3176,2021-11-21 17:00:02,0.0,0.0,26.200001,100.0,0.0,13.37,15.490000000000002,14.559999999999999,50.700001,72.58000200000001,69.91738,2.6626207133789137
3177,3177,2021-11-21 18:00:02,0.0,0.0,25.4,97.0,0.0,13.119999999999997,15.5,14.55,50.799999,72.58000200000001,69.118225,3.4617769023437575
3178,3178,2021-11-21 19:00:01,0.0,0.0,25.9,99.0,0.0,13.07,16.48,14.529999,50.900002,72.58000200000001,69.488014,3.091987778808601
3179,3179,2021-11-21 20:00:01,0.0,0.0,25.799999,98.0,0.0,13.630000000000003,15.530000000000001,14.529999,50.5,72.58000200000001,69.027596,3.552406479980476
3180,3180,2021-11-21 21:00:01,0.0,0.0,26.200001,100.0,0.0,13.230000000000002,14.859998999999998,14.52,50.599998,76.029999,70.10254,5.927459937500004
3181,3181,2021-11-21 22:00:02,0.0,0.0,25.299999,96.0,0.0,16.009999999999998,19.13,14.62,50.599998,76.029999,66.27858,9.751419288085941
3182,3182,2021-11-21 23:00:01,0.0,0.0,26.0,99.0,0.0,15.18,17.330000000000002,14.94,50.700001,76.029999,68.41292,7.617080909179691
3183,3183,2021-11-22 00:00:03,0.0,0.0,25.700001,98.0,0.0,15.659999999999998,18.060000000000002,15.16,50.700001,76.029999,67.72468,8.305320960449222
3184,3184,2021-11-22 01:00:01,0.0,0.0,26.200001,100.0,0.0,15.18,17.539998999999998,15.430000000000001,51.0,76.029999,69.09596,6.934036475585941
3185,3185,2021-11-22 02:00:02,0.0,0.0,26.200001,100.0,0.0,14.25,16.69,15.530000000000001,51.0,76.029999,69.81206,6.217941504882816
3186,3186,2021-11-22 03:00:01,0.0,0.0,26.1,100.0,0.0,13.630000000000003,16.130000000000003,15.549999,51.0,76.029999,70.23193,5.798065406250004
3187,3187,2021-11-22 04:00:02,0.0,0.0,25.9,99.0,0.0,13.030000000000001,15.51,15.51,51.0,76.029999,70.37312,5.656875831054691
3188,3188,2021-11-22 05:00:02,0.0,0.0,25.9,99.0,0.0,12.539999,15.309999999999999,15.45,51.0,76.029999,70.61022,5.419777137207035
3189,3189,2021-11-22 06:00:01,0.0,0.0,25.4,97.0,0.0,12.130001,14.44,15.36,51.0,76.029999,70.41116,5.618835669921879
3190,3190,2021-11-22 07:00:02,0.0,0.0,25.9,98.0,0.0,11.909999999999998,14.52,15.27,51.0,76.029999,70.83075,5.199249488281254
3191,3191,2021-11-22 08:00:01,0.0,0.0,25.799999,98.0,0.0,12.190000000000001,15.39,15.18,51.0,76.029999,70.3315,5.698501807617191
3192,3192,2021-11-22 09:00:01,0.0,0.0,25.799999,98.0,0.0,11.61,13.959999999999999,15.069999999999999,51.0,71.41999799999999,71.027374,0.39262373242186754
3193,3193,2021-11-22 10:00:02,0.0,0.0,25.9,99.0,0.0,12.450000000000001,14.77,14.990000000000002,51.0,71.41999799999999,70.63571,0.7842863300781175
3194,3194,2021-11-22 11:00:02,0.0,0.0,26.1,100.0,0.0,13.37,15.759999999999998,14.980000000000002,51.0,71.41999799999999,70.21306,1.206939528320305
3195,3195,2021-11-22 12:00:02,0.0,0.0,26.0,99.0,0.0,14.450001,16.53,15.039999,50.799999,71.41999799999999,69.11285,2.307151625488274
3196,3196,2021-11-22 13:00:02,0.0,0.0,25.799999,98.0,0.0,13.799999999999999,15.369999,15.119999999999997,50.599998,71.41999799999999,69.3628,2.0571974018554613
3197,3197,2021-11-22 14:00:02,0.0,0.0,25.9,99.0,0.0,13.740000000000002,15.919999999999998,15.140001000000002,50.599998,71.41999799999999,69.461586,1.9584120014648363
3198,3198,2021-11-22 15:00:01,0.0,0.0,25.799999,98.0,0.0,13.899999999999999,16.05,15.18,50.5,71.41999799999999,69.023926,2.3960722187499925
3199,3199,2021-11-22 16:00:02,0.0,0.0,25.9,99.0,0.0,14.05,16.28,15.219999999999999,50.400002,71.41999799999999,69.08556,2.334434340332024
3200,3200,2021-11-22 17:00:01,0.0,0.0,25.5,97.0,0.0,14.62,16.740000000000002,15.3,50.299999,71.41999799999999,68.05162,3.368377516601555
3201,3201,2021-11-22 18:00:01,0.0,0.0,25.9,99.0,0.0,13.35,15.89,15.319999,50.599998,71.41999799999999,69.70519,1.7148054340820238
3202,3202,2021-11-22 19:00:01,0.0,0.0,25.9,99.0,0.0,13.36,15.9,15.290000000000001,50.400002,71.41999799999999,69.52411,1.8958891132812425
3203,3203,2021-11-22 20:00:01,0.0,0.0,25.9,99.0,0.0,13.279999,15.79,15.280000000000001,50.599998,71.41999799999999,69.75092,1.6690748432617113
3204,3204,2021-11-22 21:00:02,0.0,0.0,25.700001,97.0,0.0,13.469999999999999,15.91,15.280000000000001,50.099998,71.41999799999999,68.70116,2.718841383789055
3205,3205,2021-11-22 22:00:02,0.0,0.0,25.700001,98.0,0.0,14.040000000000001,16.68,15.290000000000001,50.400002,71.41999799999999,68.67561,2.74438459667968
3206,3206,2021-11-22 23:00:02,0.0,0.0,25.700001,98.0,0.0,14.190000000000001,16.619999,15.34,50.299999,71.41999799999999,68.58104,2.838958571289055
3207,3207,2021-11-23 00:00:03,0.0,0.0,26.0,99.0,0.0,13.95,16.45,15.36,50.5,71.41999799999999,69.239845,2.1801527241210863
3208,3208,2021-11-23 01:00:02,0.0,0.0,26.200001,100.0,0.0,13.789999,16.32,15.38,50.799999,71.41999799999999,69.89873,1.521270583007805
3209,3209,2021-11-23 02:00:02,0.0,0.0,25.9,99.0,0.0,13.25,15.809999999999999,15.38,50.700001,71.41999799999999,69.88013,1.5398710468749925
3210,3210,2021-11-23 03:00:02,0.0,0.0,26.0,99.0,0.0,12.819999,15.75,15.34,51.0,71.41999799999999,70.32646,1.093536208007805
3211,3211,2021-11-23 04:00:02,0.0,0.0,25.9,98.0,0.0,12.39,15.11,15.290000000000001,51.0,71.41999799999999,70.43829,0.9817045429687425
3212,3212,2021-11-23 05:00:02,0.0,0.0,26.200001,100.0,0.0,13.019999999999998,14.9,15.24,51.0,71.41999799999999,70.81195,0.6080473164062425
3213,3213,2021-11-23 06:00:03,0.0,0.0,25.799999,98.0,0.0,11.959999999999999,13.090000000000002,15.18,51.0,73.730003,71.25525,2.4747539765624964
3214,3214,2021-11-23 07:00:02,0.0,0.0,25.5,97.0,0.0,11.7,15.9,15.1,51.0,73.730003,69.967896,3.7621074921874964
3215,3215,2021-11-23 08:00:02,0.0,0.0,25.799999,98.0,0.0,11.68,13.940000999999999,14.990000000000002,51.0,73.730003,70.971565,2.758437753417965
3216,3216,2021-11-23 09:00:02,0.0,0.0,25.700001,98.0,0.0,11.569999,13.67,14.910001,51.0,73.730003,71.042435,2.687568307617184
3217,3217,2021-11-23 10:00:02,0.0,0.0,25.9,99.0,0.0,12.490000000000002,16.98,14.859998999999998,51.0,73.730003,69.76074,3.9692608124999964
3218,3218,2021-11-23 11:00:02,0.0,0.0,25.9,99.0,0.0,13.540000000000001,15.77,14.9,51.0,73.730003,69.807205,3.922797799804684
3219,3219,2021-11-23 12:00:02,0.0,0.0,25.9,99.0,0.0,13.440000000000001,15.64,14.930000000000001,51.0,73.730003,69.9068,3.8232036835937464
3220,3220,2021-11-23 13:00:02,0.0,0.0,26.4,99.0,0.0,13.700000000000001,16.22,14.980000000000002,51.0,73.730003,69.78858,3.941421151855465
3221,3221,2021-11-23 14:00:01,0.0,0.0,26.0,99.0,0.0,13.59,15.880001,15.019999999999998,51.0,73.730003,69.83565,3.894355416992184
3222,3222,2021-11-23 15:00:03,0.0,0.0,26.0,99.0,0.0,13.98,16.580000000000002,15.049999999999999,51.0,73.730003,69.44292,4.287086129882809
3223,3223,2021-11-23 16:00:02,0.0,0.0,26.200001,100.0,0.0,13.919999999999998,16.289998999999998,15.1,51.0,73.730003,69.89392,3.8360821015624964
3224,3224,2021-11-23 17:00:02,0.0,0.0,26.1,99.0,0.0,13.700000000000001,15.959999999999999,15.140001000000002,51.0,73.730003,69.85153,3.8784710175781214
3225,3225,2021-11-23 18:00:02,0.0,0.0,25.700001,98.0,0.0,14.32,16.580000000000002,15.23,51.0,73.730003,69.05617,4.673835397460934
3226,3226,2021-11-23 19:00:01,0.0,0.0,25.799999,98.0,0.0,13.530000000000001,16.03,15.25,51.0,66.82,69.60733,-2.787330322265632
3227,3227,2021-11-23 20:00:01,0.0,0.0,25.9,98.0,0.0,13.329998999999999,16.79,15.23,50.599998,66.82,69.114914,-2.2949139404296943
3228,3228,2021-11-23 21:00:01,0.0,0.0,26.200001,100.0,0.0,13.48,15.630000000000003,15.23,50.799999,66.82,70.20299,-3.3829876708984443
3229,3229,2021-11-23 22:00:01,0.0,0.0,26.6,100.0,0.0,13.759999999999998,15.64,15.25,50.900002,66.82,70.316055,-3.4960552978515693
3230,3230,2021-11-23 23:00:02,0.0,0.0,26.200001,100.0,0.0,14.690000000000001,17.68,15.319999,50.799999,66.82,69.027306,-2.2073056030273506
3231,3231,2021-11-24 00:00:02,0.0,0.0,26.0,99.0,0.0,14.13,16.59,15.38,51.0,66.82,69.52809,-2.7080914306640693
3232,3232,2021-11-24 01:00:02,0.0,0.0,25.9,99.0,0.0,14.240000000000002,18.430001,15.420001000000001,51.0,66.82,68.801605,-1.9816052246093818
3233,3233,2021-11-24 02:00:01,0.0,0.0,26.299999,99.0,0.0,13.85,15.98,15.46,51.0,66.82,69.99714,-3.177138977050788
3234,3234,2021-11-24 03:00:02,0.0,0.0,25.1,95.0,0.0,13.57,16.02,15.490000000000002,51.0,66.82,68.768,-1.9479977416992256
3235,3235,2021-11-24 04:00:02,0.0,0.0,25.9,98.0,0.0,13.36,17.42,15.48,51.0,74.879997,69.30675,5.5732495634765655
3236,3236,2021-11-24 05:00:02,0.0,0.0,26.1,100.0,0.0,12.74,15.019999999999998,15.440000000000001,51.0,74.879997,70.93288,3.9471204130859405
3237,3237,2021-11-24 06:00:02,0.0,0.0,25.700001,98.0,0.0,12.290000000000001,14.02,15.36,51.0,74.879997,70.8353,4.044700369140628
3238,3238,2021-11-24 07:00:03,0.0,0.0,25.5,97.0,0.0,12.34,14.669999999999998,15.290000000000001,51.0,74.879997,70.24875,4.631248220703128
3239,3239,2021-11-24 08:00:02,0.0,0.0,25.5,96.0,0.0,12.359998999999998,14.960001,15.219999999999999,51.0,74.879997,69.87295,5.007049307128909
3240,3240,2021-11-24 09:00:02,0.0,0.0,25.5,97.0,0.0,12.190000000000001,14.62,15.149999999999999,51.0,74.879997,70.262924,4.6170728056640655
3241,3241,2021-11-24 10:00:02,0.0,0.0,26.200001,100.0,0.0,13.08,15.169999999999998,15.13,51.0,74.879997,70.641495,4.2385022490234405
3242,3242,2021-11-24 11:00:02,0.0,0.0,25.9,99.0,0.0,15.13,17.23,15.34,51.0,74.879997,68.85335,6.0266492216796905
3243,3243,2021-11-24 12:00:02,0.0,0.0,25.700001,98.0,0.0,15.39,18.159999999999997,15.599999,51.0,74.879997,68.23064,6.6493604033203155
3244,3244,2021-11-24 13:00:02,0.0,0.0,25.9,98.0,0.0,14.64,16.86,15.75,51.0,76.029999,69.13043,6.899566871093754
3245,3245,2021-11-24 14:00:03,0.0,0.0,25.9,99.0,0.0,14.529999,17.56,15.89,51.0,76.029999,69.2137,6.816299659179691
3246,3246,2021-11-24 15:00:01,0.0,0.0,26.200001,100.0,0.0,14.880000000000003,17.1,16.0,51.0,76.029999,69.62726,6.402740699218754
3247,3247,2021-11-24 16:00:02,0.0,0.0,25.9,99.0,0.0,14.559999999999999,16.799999,16.119999999999997,51.0,76.029999,69.58026,6.449737769531254
3248,3248,2021-11-24 17:00:02,0.0,0.0,26.200001,100.0,0.0,14.850000000000001,17.77,16.210001000000002,51.0,76.029999,69.48985,6.540146094726566
3249,3249,2021-11-24 18:00:02,0.0,0.0,25.9,99.0,0.0,14.480000000000002,17.09,16.31,51.0,76.029999,69.59123,6.438766700195316
3250,3250,2021-11-24 19:00:01,0.0,0.0,26.200001,100.0,0.0,14.23,16.909999999999997,16.380000000000003,51.0,76.029999,70.11975,5.910248023437504
3251,3251,2021-11-24 20:00:02,0.0,0.0,26.200001,100.0,0.0,14.66,17.410001,16.419999999999998,51.0,76.029999,69.788376,6.241623145507816
3252,3252,2021-11-24 21:00:02,0.0,0.0,26.700001,100.0,0.0,14.39,17.11,16.5,51.0,78.339996,70.20964,8.130355497070312
3253,3253,2021-11-24 22:00:02,0.0,0.0,26.200001,100.0,0.0,14.75,17.47,16.540000000000003,51.0,78.339996,69.78507,8.554923673339843
3254,3254,2021-11-24 23:00:01,0.0,0.0,26.4,100.0,0.0,14.950000000000001,17.640001,16.59,51.0,78.339996,69.73617,8.603828092285156
3255,3255,2021-11-25 00:00:03,0.0,0.0,26.0,99.0,0.0,14.719999999999999,17.43,16.66,51.0,78.339996,69.56479,8.775207181640624
3256,3256,2021-11-25 01:00:02,0.0,0.0,26.200001,100.0,0.0,14.39,17.209999999999997,16.68,51.0,78.339996,70.08247,8.257522245117187
3257,3257,2021-11-25 02:00:01,0.0,0.0,26.0,99.0,0.0,14.119999,16.939999999999998,16.71,51.0,78.339996,69.99913,8.340865750976562
3258,3258,2021-11-25 03:00:02,0.0,0.0,26.0,99.0,0.0,13.660001,16.59,16.68,51.0,78.339996,70.2923,8.04769863671875
3259,3259,2021-11-25 04:00:01,0.0,0.0,26.0,99.0,0.0,13.259999999999998,16.160001,16.670001,51.0,78.339996,70.599976,7.740020414062499
3260,3260,2021-11-25 05:00:01,0.0,0.0,25.700001,98.0,0.0,13.049999,16.1,16.64,51.0,78.339996,70.356,7.983993192382812
3261,3261,2021-11-25 06:00:03,0.0,0.0,25.9,98.0,0.0,12.75,15.759999999999998,16.59,51.0,78.339996,70.64264,7.697356839843749
3262,3262,2021-11-25 07:00:01,0.0,0.0,25.799999,98.0,0.0,12.620000000000001,15.659999999999998,16.52,51.0,78.339996,70.664154,7.675841947265624
3263,3263,2021-11-25 08:00:02,0.0,0.0,25.700001,98.0,0.0,12.770000000000001,16.210001000000002,16.48,51.0,78.339996,70.35402,7.985976834960937
3264,3264,2021-11-25 09:00:01,0.0,0.0,26.0,99.0,0.0,12.6,15.68,16.4,51.0,73.730003,70.91121,2.818793893554684
3265,3265,2021-11-25 10:00:01,0.0,0.0,26.1,99.0,0.0,13.49,16.36,16.35,51.0,73.730003,70.328964,3.401038766601559
3266,3266,2021-11-25 11:00:02,0.0,0.0,26.1,99.0,0.0,14.059999999999999,16.96,16.339999,51.0,73.730003,69.88432,3.845679879882809
3267,3267,2021-11-25 12:00:03,0.0,0.0,26.0,99.0,0.0,14.040000000000001,16.96,16.339999,51.0,73.730003,69.85788,3.8721233613281214
3268,3268,2021-11-25 13:00:02,0.0,0.0,26.200001,100.0,0.0,14.11,17.02,16.339999,51.0,73.730003,70.10887,3.621131540039059
3269,3269,2021-11-25 14:00:02,0.0,0.0,25.9,99.0,0.0,14.180000000000001,17.079999,16.33,51.0,73.730003,69.72095,4.009055734374996
3270,3270,2021-11-25 15:00:01,0.0,0.0,26.299999,100.0,0.0,14.09,16.990000000000002,16.32,51.0,73.730003,70.15289,3.5771099335937464
3271,3271,2021-11-25 16:00:01,0.0,0.0,26.299999,100.0,0.0,13.660001,16.71,16.299999999999997,51.0,73.730003,70.41342,3.3165813691406214
3272,3272,2021-11-25 17:00:02,0.0,0.0,25.799999,98.0,0.0,13.35,16.339999,16.259999999999998,51.0,73.730003,70.01636,3.7136455781249964
3273,3273,2021-11-25 18:00:03,0.0,0.0,25.9,99.0,0.0,13.11,16.03,16.200000000000003,51.0,73.730003,70.46152,3.2684856660156214
3274,3274,2021-11-25 19:00:02,0.0,0.0,25.5,97.0,0.0,13.07,15.77,16.15,51.0,73.730003,69.9489,3.781104684570309
3275,3275,2021-11-25 20:00:01,0.0,0.0,26.0,99.0,0.0,13.93,17.04,16.09,51.0,73.730003,69.76018,3.969825387695309
3276,3276,2021-11-25 21:00:02,0.0,0.0,26.200001,100.0,0.0,13.17,15.959999999999999,16.05,51.0,77.18,70.73082,6.449180297851569
3277,3277,2021-11-25 22:00:02,0.0,0.0,26.4,100.0,0.0,13.48,16.36,16.02,51.0,77.18,70.51984,6.660163574218757
3278,3278,2021-11-25 23:00:01,0.0,0.0,26.200001,99.0,0.0,14.559999999999999,17.43,16.02,51.0,77.18,69.40996,7.770042114257819
3279,3279,2021-11-26 00:00:02,0.0,0.0,26.1,100.0,0.0,13.93,16.880000000000003,16.009999999999998,51.0,77.18,70.04829,7.131713562011726
3280,3280,2021-11-26 01:00:03,0.0,0.0,26.200001,100.0,0.0,13.45,16.52,15.99,51.0,77.18,70.39162,6.788383178710944
3281,3281,2021-11-26 02:00:02,0.0,0.0,26.200001,100.0,0.0,12.930000000000001,16.1,15.959999999999999,51.0,77.18,70.733604,6.446395568847663
3282,3282,2021-11-26 03:00:02,0.0,0.0,26.200001,100.0,0.0,13.51,16.369999999999997,15.919999999999998,51.0,77.18,70.3913,6.788703613281257
3283,3283,2021-11-26 04:00:02,0.0,0.0,25.700001,98.0,0.0,12.34,15.599999,15.86,51.0,64.510002,70.466225,-5.956222670410156
3284,3284,2021-11-26 05:00:01,0.0,0.0,25.700001,98.0,0.0,12.15,15.430000000000001,15.759999999999998,51.0,64.510002,70.55742,-6.047416823242187
3285,3285,2021-11-26 06:00:03,0.0,0.0,25.700001,97.0,0.0,11.73,14.8,15.69,51.0,64.510002,70.68704,-6.177040236328125
3286,3286,2021-11-26 07:00:02,0.0,0.0,25.799999,98.0,0.0,11.619999,14.9,15.590000000000002,51.0,64.510002,70.91492,-6.4049149921875
3287,3287,2021-11-26 08:00:02,0.0,0.0,25.700001,97.0,0.0,11.569999,15.330000000000002,15.5,51.0,64.510002,70.47252,-5.962516920898437
3288,3288,2021-11-26 09:00:01,0.0,0.0,26.1,99.0,0.0,11.579999999999998,14.170001000000001,15.4,51.0,64.510002,71.44471,-6.934707777832031
3289,3289,2021-11-26 10:00:03,0.0,0.0,25.9,99.0,0.0,13.219999999999999,16.02,15.36,51.0,64.510002,70.047,-5.5369950703125
3290,3290,2021-11-26 11:00:03,0.0,0.0,26.1,99.0,0.0,13.75,16.619999,15.36,51.0,64.510002,69.69098,-5.18097700390625
3291,3291,2021-11-26 12:00:01,0.0,0.0,25.700001,98.0,0.0,13.27,15.880001,15.36,51.0,64.510002,69.778145,-5.268142836425781
3292,3292,2021-11-26 13:00:02,0.0,0.0,26.0,99.0,0.0,13.57,16.56,15.35,51.0,64.510002,69.7443,-5.234298842285156
3293,3293,2021-11-26 14:00:03,0.0,0.0,26.0,99.0,0.0,13.64,16.33,15.35,51.0,64.510002,69.800354,-5.29035200390625
3294,3294,2021-11-26 15:00:01,0.0,0.0,25.9,99.0,0.0,13.740000000000002,18.240000000000002,15.369999,51.0,64.510002,69.04346,-4.53345503125
3295,3295,2021-11-26 16:00:02,0.0,0.0,26.200001,100.0,0.0,14.190000000000001,16.939999999999998,15.430000000000001,51.0,64.510002,69.70019,-5.190185683105469
3296,3296,2021-11-26 17:00:02,0.0,0.0,26.1,99.0,0.0,14.02,15.959999999999999,15.48,51.0,64.510002,69.87841,-5.368408339355469
3297,3297,2021-11-26 18:00:01,0.0,0.0,26.200001,100.0,0.0,13.769999999999998,16.759999999999998,15.51,51.0,64.510002,69.965225,-5.455223219726562
3298,3298,2021-11-26 19:00:02,0.0,0.0,26.1,99.0,0.0,13.4,16.53,15.51,51.0,64.510002,69.92731,-5.41730512890625
3299,3299,2021-11-26 20:00:02,0.0,0.0,26.200001,100.0,0.0,13.259999999999998,16.380000000000003,15.470001,51.0,64.510002,70.28433,-5.774330275390625
3300,3300,2021-11-26 21:00:02,0.0,0.0,26.4,100.0,0.0,13.799999999999999,16.759999999999998,15.48,50.799999,64.510002,69.848465,-5.338462965820312
3301,3301,2021-11-26 22:00:01,0.0,0.0,25.9,99.0,0.0,13.700000000000001,16.65,15.46,50.599998,64.510002,69.35546,-4.845459120605469
3302,3302,2021-11-26 23:00:01,0.0,0.0,26.299999,100.0,0.0,14.02,17.130001,15.48,51.0,64.510002,69.75429,-5.244285719726562
3303,3303,2021-11-27 00:00:02,0.0,0.0,26.299999,100.0,0.0,13.600000000000001,16.740000000000002,15.51,51.0,64.510002,70.073135,-5.563133375976562
3304,3304,2021-11-27 01:00:02,0.0,0.0,26.200001,100.0,0.0,13.3,16.490000000000002,15.48,51.0,64.510002,70.23329,-5.723289625976562
3305,3305,2021-11-27 02:00:02,0.0,0.0,26.200001,100.0,0.0,13.0,16.25,15.440000000000001,51.0,64.510002,70.419624,-5.909622328613281
3306,3306,2021-11-27 03:00:02,0.0,0.0,26.4,100.0,0.0,12.670000000000002,15.98,15.4,51.0,64.510002,70.69707,-6.187065260742187
3307,3307,2021-11-27 04:00:02,0.0,0.0,26.200001,100.0,0.0,13.259999999999998,16.289998999999998,15.36,51.0,64.510002,70.26784,-5.757835524414062
3308,3308,2021-11-27 05:00:02,0.0,0.0,26.4,100.0,0.0,12.2,15.590000000000002,15.290000000000001,51.0,62.209998999999996,70.972916,-8.762916649414066
3309,3309,2021-11-27 06:00:02,0.0,0.0,25.799999,98.0,0.0,12.079998999999999,15.39,15.23,51.0,62.209998999999996,70.39679,-8.186790550781254
3310,3310,2021-11-27 07:00:02,0.0,0.0,25.799999,98.0,0.0,11.81,15.24,15.140001000000002,51.0,62.209998999999996,70.51645,-8.306449974609379
3311,3311,2021-11-27 08:00:02,0.0,0.0,25.799999,98.0,0.0,11.579999999999998,14.1,15.06,51.0,62.209998999999996,70.98387,-8.773872459960941
3312,3312,2021-11-27 09:00:02,0.0,0.0,25.9,98.0,0.0,11.71,15.58,14.960001,51.0,62.209998999999996,70.38609,-8.176094139648441
3313,3313,2021-11-27 10:00:02,0.0,0.0,25.9,99.0,0.0,12.98,15.829998999999999,14.930000000000001,51.0,62.209998999999996,70.01758,-7.807579125000004
3314,3314,2021-11-27 11:00:01,0.0,0.0,26.0,99.0,0.0,13.259999999999998,15.68,14.930000000000001,51.0,62.209998999999996,69.99686,-7.786857689453129
3315,3315,2021-11-27 12:00:03,0.0,0.0,25.9,98.0,0.0,14.579998999999999,18.200001,15.0,51.0,62.209998999999996,68.33304,-6.123039330078129
3316,3316,2021-11-27 13:00:02,0.0,0.0,25.299999,96.0,0.0,13.430001,16.059999,15.06,51.0,61.060001,68.916214,-7.856212989257813
3317,3317,2021-11-27 14:00:02,0.0,0.0,26.1,99.0,0.0,13.65,16.98,15.08,51.0,61.060001,69.47444,-8.414440528320313
3318,3318,2021-11-27 15:00:01,0.0,0.0,26.200001,100.0,0.0,13.69,16.47,15.119999999999997,51.0,61.060001,69.92743,-8.86742819921875
3319,3319,2021-11-27 16:00:02,0.0,0.0,25.9,99.0,0.0,13.98,16.799999,15.149999999999999,50.700001,61.060001,69.13333,-8.073330298828125
3320,3320,2021-11-27 17:00:02,0.0,0.0,25.9,99.0,0.0,13.719999999999999,16.63,15.190000999999999,50.900002,61.060001,69.47454,-8.414539710449219
3321,3321,2021-11-27 18:00:02,0.0,0.0,26.6,99.0,0.0,13.19,15.1,15.209999999999999,51.0,61.060001,70.56511,-9.505108252929688
3322,3322,2021-11-27 19:00:01,0.0,0.0,26.200001,100.0,0.0,13.049999,15.51,15.190000999999999,51.0,61.060001,70.55673,-9.496731177734375
3323,3323,2021-11-27 20:00:02,0.0,0.0,26.0,99.0,0.0,13.06,16.61,15.16,50.799999,61.060001,69.68036,-8.62035788671875
3324,3324,2021-11-27 21:00:02,0.0,0.0,25.9,98.0,0.0,13.219999999999999,16.109999,15.16,50.700001,61.060001,69.45325,-8.3932460703125
3325,3325,2021-11-27 22:00:02,0.0,0.0,25.799999,99.0,0.0,13.27,15.39,15.16,50.599998,72.58000200000001,69.812,2.76800554003907
3326,3326,2021-11-27 23:00:03,0.0,0.0,25.9,99.0,0.0,14.569999999999999,18.099999,15.25,50.799999,72.58000200000001,68.556274,4.0237275859375075
3327,3327,2021-11-28 00:00:02,0.0,0.0,25.9,99.0,0.0,14.069999,16.31,15.309999999999999,50.799999,72.58000200000001,69.427376,3.152626206542976
3328,3328,2021-11-28 01:00:01,0.0,0.0,26.0,99.0,0.0,13.660001,18.29,15.330000000000002,51.0,72.58000200000001,69.07297,3.5070344707031325
3329,3329,2021-11-28 02:00:01,0.0,0.0,26.0,99.0,0.0,13.29,16.569999,15.330000000000002,51.0,72.58000200000001,69.84111,2.73889177050782
3330,3330,2021-11-28 03:00:01,0.0,0.0,25.9,98.0,0.0,12.91,15.919999999999998,15.309999999999999,51.0,72.58000200000001,69.95044,2.6295625468750075
3331,3331,2021-11-28 04:00:03,0.0,0.0,25.9,99.0,0.0,12.690000999999999,15.630000000000003,15.27,51.0,72.58000200000001,70.35522,2.2247850200195387
